frame,x1,y1,w,h,score,ms
4947,-12.01,176.42,170.55,89.18,0.159,28.3
4948,0.45,184.7,171.25,88.72,0.1389,29.1
4949,-17.54,175.69,171.73,87.85,0.2284,27.6
4950,-2.07,182.16,171.77,87.95,0.1649,29.2
4951,-12.76,172.76,172.45,87.63,0.1879,28.5
4952,-18.4,166.22,172.23,87.35,0.102,28.7
4953,-10.43,171.38,172.12,87.13,0.1971,29.2
4954,1.29,170.78,171.27,87.61,0.3485,28.0
4955,-18.71,160.16,172.06,86.67,0.4128,29.6
4956,-27.02,167.38,171.87,86.64,0.2222,28.5
4957,-15.19,173.63,171.42,86.35,0.1525,29.0
4958,-9.55,177.27,170.86,85.96,0.3099,28.2
4959,-4.68,177.63,170.52,85.72,0.2121,29.0
4960,-9.13,179.49,170.68,85.34,0.1832,28.7
4961,8.94,178.04,169.61,85.32,0.1442,28.2
4962,12.93,174.15,167.57,84.99,0.2751,29.1
4963,3.57,173.78,165.82,85.11,0.3153,27.6
4964,8.21,169.4,164.61,85.38,0.2648,29.4
4965,17.9,163.25,162.79,85.28,0.3476,28.4
4966,90.2,134.63,168.55,80.68,0.62,29.0
4967,80.89,139.87,171.91,76.83,0.7342,28.3
4968,93.2,140.14,173.08,75.49,0.4465,28.6
4969,100.71,141.5,173.73,71.07,0.7744,29.4
4970,101.07,141.35,174.87,68.38,0.8376,28.6
4971,102.55,142.83,172.34,65.33,0.8455,28.6
4972,103.65,146.33,171.26,63.17,0.8595,27.4
4973,107.38,146.94,166.69,60.51,0.9189,28.3
4974,112.29,145.12,164.34,58.4,0.9848,27.4
4975,117.6,147.9,158.77,56.51,0.9584,29.4
4976,123.53,149.38,152.55,55.3,0.992,28.0
4977,125.07,150.73,146.92,53.53,0.9934,28.0
4978,124.56,153.97,140.56,52.15,0.9946,27.9
4979,133.38,156.06,133.66,50.4,0.9979,28.4
4980,134.47,156.9,129.08,48.3,0.9995,28.4
4981,140.4,160.02,123.5,46.76,0.9997,28.2
4982,140.22,163.1,119.22,44.69,0.9993,29.2
4983,144.48,166.0,114.68,43.5,0.9995,28.2
4984,148.0,167.98,110.61,42.21,0.9999,28.0
4985,152.23,169.28,107.92,41.48,0.9999,26.8
4986,151.89,170.01,105.3,40.42,0.9999,28.6
4987,154.91,172.33,103.67,39.04,0.9999,27.0
4988,151.38,173.33,102.13,38.17,0.9998,28.9
4989,150.98,170.42,101.95,38.03,0.9999,27.5
4990,155.13,168.91,100.42,38.28,0.9999,28.1
4991,155.25,168.57,98.71,37.56,1.0,27.0
4992,157.1,168.24,97.55,37.19,0.9999,27.9
4993,152.88,167.38,98.09,36.99,1.0,27.5
4994,154.95,164.71,98.22,36.9,0.9999,28.1
4995,152.92,163.31,97.89,36.87,1.0,27.1
4996,154.15,162.75,97.48,36.64,1.0,27.8
4997,153.9,162.77,97.11,36.57,1.0,27.0
4998,160.08,165.4,95.73,36.95,0.999,27.9
4999,160.96,169.33,95.06,37.21,0.9989,27.4
5000,160.34,171.53,94.44,37.2,0.9998,27.9
5001,159.19,173.47,94.95,37.72,0.9996,27.6
5002,159.38,175.35,95.26,38.12,0.9998,27.9
5003,158.68,179.58,95.45,38.41,0.9988,28.4
5004,161.35,182.34,94.54,38.44,0.9993,28.1
5005,158.3,185.02,94.27,38.05,0.9994,28.6
5006,160.01,186.6,94.54,37.94,0.9994,27.9
5007,159.32,189.96,94.44,37.57,0.9988,28.1
5008,161.15,191.61,95.03,37.46,0.9998,27.4
5009,161.68,192.51,95.47,38.17,0.9998,28.2
5010,161.92,193.75,96.28,38.24,0.9997,27.4
5011,158.89,194.41,98.38,38.76,0.9993,28.9
5012,162.56,196.13,97.63,38.92,0.9995,27.2
5013,162.06,198.22,96.62,38.77,0.9993,28.4
5014,161.84,198.99,98.49,39.32,0.9984,26.6
5015,158.3,202.47,100.25,39.58,0.9973,28.2
5016,161.16,204.29,99.32,39.58,0.9994,26.9
5017,160.71,206.15,100.56,39.59,0.9994,28.4
5018,160.97,207.25,101.61,39.92,0.9993,26.9
5019,158.47,209.21,103.42,40.37,0.998,28.3
5020,160.31,210.3,103.08,40.5,0.9991,27.6
5021,160.92,212.96,102.96,40.69,0.9977,28.2
5022,162.52,214.42,103.67,40.39,0.9973,27.3
5023,163.47,219.41,102.86,40.06,0.9943,27.9
5024,163.24,219.19,105.43,41.01,0.9948,27.8
5025,163.96,220.11,106.4,41.73,0.9982,28.2
5026,167.51,225.49,105.71,42.13,0.9948,28.2
5027,167.97,224.78,105.78,43.27,0.9988,28.2
5028,165.56,226.09,108.14,44.07,0.9986,29.2
5029,165.58,226.38,109.41,45.02,0.999,28.1
5030,168.47,225.77,110.01,45.63,0.999,28.7
5031,165.1,227.94,112.21,45.96,0.9941,27.4
5032,168.64,232.07,113.3,46.25,0.9947,27.9
5033,168.8,235.86,114.03,45.98,0.9982,27.1
5034,166.18,233.42,116.28,48.0,0.9994,28.1
5035,165.46,230.39,118.35,49.99,0.9981,27.3
5036,166.23,228.35,121.66,51.55,0.9976,29.2
5037,167.97,234.26,123.61,51.21,0.9907,27.2
5038,166.91,244.47,127.52,52.31,0.9989,28.2
5039,165.17,261.4,129.52,52.17,0.9968,27.6
5040,163.78,272.78,132.27,53.46,0.9984,28.0
5041,163.23,283.5,135.57,54.6,0.9981,27.3
5042,165.53,291.81,137.73,54.05,0.9927,28.2
5043,164.87,296.99,136.57,53.78,0.9948,27.6
5044,163.72,296.27,137.98,55.15,0.9992,27.6
5045,165.0,301.94,137.71,54.64,0.9986,27.9
5046,161.31,298.88,143.05,56.77,0.999,28.0
5047,168.01,295.77,144.31,58.54,0.9991,28.6
5048,159.65,298.49,147.13,59.37,0.9975,27.4
5049,167.04,308.32,149.0,62.22,0.9963,28.4
5050,168.34,314.31,149.57,61.85,0.9875,27.5
5051,171.73,316.66,151.57,61.68,0.9979,28.5
5052,171.23,318.02,156.76,62.2,0.9991,27.4
5053,175.48,314.57,161.68,65.54,0.999,28.6
5054,181.41,309.75,166.22,67.82,0.9992,27.7
5055,181.79,304.83,168.25,69.72,0.9992,28.7
5056,176.48,306.36,172.86,69.71,0.9993,28.3
5057,177.72,305.73,177.81,70.97,0.9991,27.8
5058,183.65,300.3,182.74,73.62,0.9991,28.8
5059,189.6,295.72,187.02,75.44,0.9993,27.6
5060,190.4,288.89,189.82,76.71,0.9994,29.3
5061,187.58,287.82,190.62,77.9,0.9991,27.5
5062,188.72,292.02,191.86,79.23,0.998,28.1
5063,194.13,296.01,193.24,81.61,0.9983,27.7
5064,197.73,303.89,195.55,82.27,0.9957,28.5
5065,198.44,309.71,199.5,82.09,0.9985,28.0
5066,203.78,316.7,201.87,84.49,0.9969,28.1
5067,208.5,324.92,206.05,85.9,0.9945,29.0
5068,213.66,340.79,210.02,88.61,0.9966,27.5
5069,215.63,356.87,212.96,91.07,0.9963,28.6
5070,219.07,366.43,213.83,95.44,0.9906,27.3
5071,231.65,380.6,214.71,97.62,0.9955,29.1
5072,229.58,386.77,218.42,99.04,0.9945,28.5
5073,232.27,391.44,222.41,102.7,0.997,28.9
5074,238.59,396.0,226.8,106.55,0.9973,29.4
5075,247.18,395.99,227.68,110.66,0.9973,28.4
5076,253.13,398.24,233.18,113.67,0.9902,29.9
5077,256.73,404.0,230.27,120.4,0.9967,28.6
5078,268.96,407.92,224.62,126.31,0.9938,29.9
5079,276.0,414.69,221.77,131.2,0.9932,29.9
5080,280.68,419.17,219.02,137.43,0.9907,28.7
5081,290.39,424.27,209.38,149.81,0.9937,30.3
5082,299.12,429.98,201.71,161.99,0.9877,29.7
5083,309.6,437.25,192.47,170.9,0.9929,30.0
5084,318.92,451.94,182.81,174.71,0.9929,30.3
5085,331.61,460.99,171.23,174.86,0.9905,29.0
5086,340.95,479.66,165.44,175.19,0.9957,30.3
5087,350.47,498.52,159.66,168.44,0.9916,29.9
5088,345.49,499.36,157.3,166.06,0.3482,28.7
5089,345.14,487.81,157.28,166.0,0.0047,29.9
5090,294.56,491.54,157.31,165.94,0.0021,29.4
5091,273.9,499.39,157.35,165.89,0.0013,28.9
5092,247.31,500.72,157.43,165.79,0.0033,29.9
5093,234.66,505.37,157.53,165.68,0.0037,28.3
5094,215.78,511.97,157.63,165.58,0.0029,29.7
5095,190.55,523.3,157.78,165.43,0.0045,29.7
5096,170.82,541.06,158.01,165.21,0.0066,28.3
5097,153.37,557.71,158.9,164.58,0.0222,30.1
5098,143.19,557.96,159.45,164.07,0.0167,29.3
5099,131.63,558.25,160.04,163.49,0.0194,28.7
5100,118.32,558.57,160.7,162.86,0.0208,30.3
5101,96.16,558.94,161.43,162.12,0.0241,28.8
5102,52.03,559.33,162.21,161.34,0.0258,30.0
5103,7.53,556.29,162.69,160.82,0.0168,30.1
5104,-13.31,540.08,163.0,160.48,0.0119,28.7
5105,-8.89,429.24,154.05,167.48,0.4031,30.5
5106,-12.46,417.81,147.94,173.33,0.2664,29.5
5107,-18.79,416.98,146.26,174.9,0.0676,28.6
5108,-19.76,423.55,145.84,175.32,0.0173,30.2
5109,-18.91,432.11,145.73,175.45,0.0053,29.0
5110,-16.52,442.78,145.68,175.53,0.0029,29.3
5111,-19.21,444.38,145.62,175.58,0.0026,30.4
5112,-16.3,453.9,145.53,175.69,0.0047,28.9
5113,-16.51,450.47,145.47,175.74,0.0032,30.1
5114,-14.59,451.78,145.4,175.81,0.0035,30.0
5115,-14.12,459.55,145.36,175.85,0.0022,28.5
5116,-12.07,476.05,145.29,175.92,0.0039,30.0
5117,-9.26,499.7,145.27,175.95,0.0014,29.4
5118,6.92,465.3,145.29,175.91,0.0024,29.2
5119,13.04,440.64,145.3,175.9,0.0009,29.9
5120,15.91,431.35,145.31,175.88,0.0013,28.6
5121,14.43,419.63,145.33,175.83,0.0025,29.8
5122,14.32,414.91,145.36,175.8,0.0023,29.6
5123,16.95,415.03,145.39,175.75,0.0019,28.5
5124,36.03,324.97,160.0,161.98,0.4049,29.8
5125,18.67,339.71,171.73,152.46,0.3188,28.1
5126,19.73,360.77,181.45,141.39,0.4142,29.3
5127,7.49,370.75,187.21,134.78,0.2981,29.2
5128,25.63,376.57,190.44,130.95,0.1886,27.8
5129,17.31,396.58,194.4,125.85,0.2636,29.6
5130,11.23,400.04,196.02,123.76,0.1204,28.8
5131,4.96,422.17,198.35,120.9,0.1535,29.2
5132,14.06,440.03,201.92,116.44,0.2555,29.6
5133,10.69,437.17,202.87,113.98,0.1523,28.0
5134,0.42,452.79,204.96,110.11,0.2623,29.7
5135,27.88,453.45,209.87,106.59,0.2255,28.9
5136,-7.06,466.96,212.03,102.6,0.3163,28.9
5137,7.99,469.2,217.6,97.57,0.4779,30.2
5138,10.49,468.79,225.72,91.08,0.6909,28.7
5139,-4.45,470.28,226.97,89.0,0.7655,29.7
5140,-10.57,470.31,222.68,88.91,0.7324,29.5
5141,-7.72,454.01,222.24,87.79,0.404,28.2
5142,-18.28,439.25,221.94,88.31,0.2634,29.8
5143,-4.27,437.66,221.15,88.18,0.2872,28.7
5144,-2.99,431.96,220.1,88.26,0.1246,29.2
5145,-14.08,428.59,219.64,88.14,0.0771,30.3
5146,-5.65,392.44,220.86,88.07,0.4991,28.8
5147,-27.8,393.03,217.78,88.41,0.7021,29.5
5148,-37.9,374.82,216.48,87.62,0.3252,29.3
5149,-40.79,359.12,215.04,87.6,0.2688,27.8
5150,-46.62,336.13,214.49,87.64,0.0405,29.5
5151,-47.1,325.59,213.9,87.73,0.0329,28.3
5152,-63.87,322.97,213.72,87.7,0.0129,29.1
5153,-63.52,321.24,213.52,87.87,0.0052,29.3
5154,-78.31,325.25,213.48,87.87,0.0034,27.7
5155,-70.88,330.28,213.27,88.06,0.0053,29.5
5156,-66.83,336.45,213.15,88.21,0.0035,28.6
5157,-51.25,327.37,212.99,88.31,0.004,28.8
5158,-41.68,324.44,212.74,88.47,0.0069,29.2
5159,-29.76,329.26,212.54,88.6,0.0055,27.6
5160,190.74,102.79,214.14,82.94,0.9241,29.4
5161,196.91,103.63,208.61,78.14,0.9938,28.3
5162,200.77,102.02,200.55,75.26,0.997,28.7
5163,202.89,102.03,193.69,73.21,0.9959,28.9
5164,204.19,103.29,184.83,70.98,0.9955,27.9
5165,203.66,100.43,178.14,68.92,0.9938,28.9
5166,198.95,98.77,170.1,66.67,0.9944,26.9
5167,199.97,95.46,163.02,65.74,0.993,28.7
5168,203.25,91.44,155.39,64.08,0.9971,28.0
5169,200.23,86.83,147.44,63.67,0.9967,28.6
5170,198.82,81.79,140.44,62.1,0.9987,28.4
5171,199.54,75.86,135.46,61.42,0.9942,28.0
5172,201.17,70.17,129.89,60.65,0.9976,28.4
5173,198.0,64.43,125.29,59.34,0.9923,27.5
5174,200.66,58.69,119.49,58.18,0.9947,28.5
5175,202.36,50.0,115.37,58.54,0.9854,27.5
5176,199.91,38.33,111.6,56.94,0.9937,28.5
5177,203.56,28.88,108.65,55.7,0.9916,28.0
5178,204.77,22.21,104.19,56.79,0.994,28.1
5179,203.7,18.97,103.29,55.39,0.9928,28.4
5180,203.16,17.55,101.08,54.21,0.9987,27.2
5181,202.68,18.22,99.3,52.97,0.9977,28.5
5182,203.66,19.1,97.35,51.37,0.9996,27.2
5183,206.57,20.38,96.76,50.5,0.9993,29.0
5184,205.41,24.34,96.18,49.64,0.9926,27.9
5185,206.21,29.75,93.67,49.31,0.9985,28.4
5186,202.63,33.02,90.69,48.49,0.9987,27.9
5187,204.89,36.76,87.43,47.39,0.9986,28.0
5188,205.0,38.87,85.14,46.12,0.9998,28.6
5189,203.43,39.41,82.73,45.57,0.9996,27.5
5190,204.18,43.16,81.1,42.83,0.9998,28.7
5191,204.78,42.72,80.5,41.68,0.9994,27.4
5192,204.28,40.54,80.2,41.26,0.9992,28.7
5193,204.07,38.04,79.48,40.28,0.9992,27.4
5194,202.89,35.81,79.41,39.53,0.9995,27.9
5195,203.97,33.75,78.19,39.33,0.9995,27.7
5196,204.54,33.54,77.23,38.65,0.9996,27.8
5197,206.4,31.24,76.32,38.31,0.9996,28.1
5198,207.6,30.71,74.7,37.77,0.9997,28.0
5199,207.45,27.86,73.26,37.68,0.9997,28.3
5200,208.61,28.61,72.26,37.4,0.9997,27.3
5201,206.28,29.96,71.82,36.53,0.9994,28.4
5202,207.93,29.48,71.47,36.44,0.9998,27.4
5203,207.96,31.24,71.3,35.17,0.9988,28.4
5204,205.1,30.94,71.96,34.41,0.9998,27.3
5205,207.95,30.43,72.06,34.19,0.9999,28.5
5206,209.47,31.84,72.06,34.03,0.9998,27.7
5207,213.2,32.51,72.45,33.42,0.9997,28.0
5208,208.84,33.37,72.53,32.91,0.9994,27.9
5209,210.98,30.92,72.67,32.75,0.9993,28.0
5210,210.25,22.24,72.7,33.08,0.9989,29.0
5211,208.35,12.34,74.34,33.01,0.994,27.7
5212,212.31,0.39,75.15,32.14,0.8626,28.6
5213,214.98,0.27,75.09,32.39,0.4023,27.5
5214,206.49,-7.14,75.72,32.17,0.1158,27.8
5215,198.98,13.44,77.41,31.46,0.3542,27.9
5216,193.99,8.08,79.69,30.14,0.6279,27.6
5217,190.21,3.14,82.72,28.64,0.8525,28.1
5218,206.42,2.84,85.17,27.86,0.6583,26.7
5219,214.81,3.93,88.19,27.0,0.8295,28.4
5220,221.99,4.41,89.56,26.7,0.6744,27.5
5221,214.47,-2.01,91.38,26.71,0.506,28.1
5222,211.18,-0.83,95.11,26.39,0.6863,28.4
5223,216.47,0.85,98.63,25.96,0.811,27.1
5224,218.25,1.34,101.33,26.67,0.8034,28.5
5225,218.29,3.33,103.49,27.26,0.6706,27.4
5226,219.53,2.92,106.53,27.47,0.7322,28.1
5227,214.27,3.64,107.96,27.33,0.5752,27.6
5228,210.55,-0.22,108.77,27.11,0.3699,27.9
5229,210.01,0.13,111.03,27.72,0.8398,28.5
5230,206.09,0.8,112.29,28.49,0.598,27.5
5231,210.81,2.32,113.97,29.51,0.5855,28.7
5232,207.22,2.9,113.02,29.9,0.4853,27.6
5233,205.08,-0.41,113.44,29.71,0.4461,28.4
5234,206.42,2.0,115.14,29.84,0.6777,28.1
5235,205.91,4.24,116.49,29.63,0.6955,28.5
5236,189.23,6.25,117.92,29.9,0.4114,28.8
5237,186.33,9.66,119.7,29.78,0.3729,27.4
5238,196.97,4.78,124.25,29.64,0.6694,28.1
5239,189.33,6.21,126.1,29.89,0.4875,27.4
5240,183.41,8.23,126.43,30.04,0.4381,28.3
5241,193.64,5.09,127.84,29.57,0.6585,28.1
5242,183.15,7.52,129.31,30.93,0.6854,27.0
5243,187.95,9.43,131.45,31.49,0.5829,28.6
5244,188.14,1.15,133.23,31.28,0.5352,27.3
5245,191.36,1.96,133.72,31.95,0.5218,28.7
5246,197.92,6.15,133.38,32.23,0.4785,28.1
5247,190.76,1.45,135.71,32.49,0.5517,27.5
5248,197.81,5.2,137.33,33.17,0.5129,29.2
5249,189.48,1.08,136.83,33.37,0.5925,27.6
5250,199.25,7.7,135.83,34.0,0.4059,28.7
5251,187.48,1.93,136.84,34.24,0.4268,28.1
5252,192.73,8.76,136.29,35.04,0.5704,28.0
5253,178.13,6.06,137.05,34.74,0.6801,28.3
5254,171.74,6.78,137.6,35.36,0.7538,27.3
5255,171.24,6.21,137.7,35.57,0.4618,29.0
5256,169.78,8.1,137.49,35.52,0.5272,28.1
5257,172.0,10.18,137.63,35.56,0.5074,28.1
5258,168.42,6.56,137.37,35.83,0.7118,29.1
5259,165.9,10.65,137.4,35.89,0.6342,27.6
5260,165.14,12.35,136.8,36.42,0.6988,28.6
5261,169.04,6.83,137.45,36.22,0.4155,27.2
5262,168.68,11.59,137.68,36.31,0.3735,28.3
5263,150.88,17.24,138.19,36.36,0.5793,28.9
5264,162.42,12.32,138.78,36.05,0.4756,27.1
5265,162.44,7.53,137.05,35.71,0.4931,28.8
5266,159.37,11.35,135.21,35.64,0.4621,27.2
5267,159.23,8.01,133.96,35.32,0.4789,28.4
5268,159.54,10.05,132.92,35.44,0.4679,28.0
5269,157.35,4.55,133.63,35.57,0.5895,27.8
5270,158.92,7.73,133.11,35.44,0.4935,28.4
5271,153.32,10.35,133.11,35.27,0.3061,27.1
5272,162.88,5.23,132.94,34.61,0.4464,29.0
5273,163.5,8.97,131.71,34.74,0.39,27.2
5274,154.05,3.34,132.52,34.16,0.5886,28.2
5275,158.03,6.86,132.49,33.98,0.3196,28.0
5276,163.13,8.69,131.3,33.92,0.3444,27.8
5277,156.12,10.78,130.71,34.46,0.1476,28.4
5278,156.59,22.99,130.76,34.38,0.2576,27.2
5279,154.57,23.85,130.74,34.34,0.0611,27.9
5280,153.44,31.27,130.66,34.51,0.0885,27.4
5281,147.7,31.16,130.44,34.73,0.1119,28.2
5282,141.86,30.34,130.4,34.75,0.0043,28.0
5283,144.78,36.71,130.34,34.81,0.0036,27.0
5284,148.31,40.73,130.28,34.85,0.0031,28.5
5285,142.1,48.13,130.24,34.89,0.0024,27.4
5286,137.26,51.54,130.17,34.96,0.004,28.1
5287,134.84,50.17,130.05,35.07,0.0063,27.9
5288,129.02,46.67,129.89,35.24,0.0086,28.0
5289,123.03,34.48,129.72,35.39,0.0086,28.4
5290,116.68,38.21,129.63,35.48,0.0149,26.7
5291,99.73,39.97,129.47,35.59,0.0227,28.8
5292,105.23,41.79,129.22,35.78,0.0134,27.9
5293,97.5,43.88,129.15,35.83,0.0125,28.4
5294,83.17,37.82,129.09,35.87,0.0275,28.1
5295,77.23,36.7,129.05,35.88,0.0079,27.6
5296,72.2,36.79,129.03,35.89,0.004,28.4
5297,79.79,38.81,128.95,35.95,0.0043,27.1
5298,68.29,40.01,128.93,35.96,0.0037,28.3
5299,74.13,39.06,128.87,36.0,0.0034,27.3
5300,79.48,34.91,128.82,36.05,0.0032,28.7
5301,83.79,35.52,128.8,36.06,0.003,28.4
5302,78.02,37.08,128.75,36.09,0.0099,28.3
5303,68.19,36.84,128.72,36.1,0.0047,29.1
5304,68.73,41.49,128.69,36.12,0.0041,27.1
5305,76.43,39.21,128.64,36.16,0.0034,28.6
5306,72.82,40.67,128.59,36.18,0.0065,27.6
5307,66.12,43.88,128.56,36.2,0.0055,28.5
5308,73.02,44.84,128.46,36.27,0.0057,27.9
5309,64.75,47.37,128.42,36.3,0.0067,28.0
5310,69.79,45.26,128.37,36.34,0.0024,28.7
5311,66.43,48.79,128.35,36.34,0.0025,27.4
5312,69.7,48.03,128.3,36.39,0.0034,28.5
5313,55.81,49.5,128.29,36.4,0.0032,26.9
5314,50.43,50.18,128.26,36.42,0.0071,28.5
5315,41.11,52.92,128.25,36.44,0.0058,27.7
5316,42.72,45.07,128.23,36.49,0.015,28.8
5317,43.68,34.72,128.18,36.52,0.0188,28.8
5318,50.72,34.98,128.15,36.53,0.0167,28.0
5319,48.49,36.0,128.12,36.57,0.0135,29.2
5320,44.01,38.27,128.09,36.58,0.0072,27.6
5321,40.69,39.19,128.08,36.59,0.0033,28.3
5322,36.87,37.22,128.08,36.6,0.0034,27.2
5323,33.58,27.21,128.04,36.69,0.0321,28.4
5324,25.32,26.85,127.99,36.75,0.036,27.8
5325,17.1,29.3,127.98,36.84,0.0562,28.8
5326,9.05,31.89,127.86,36.83,0.0516,28.6
5327,9.03,36.29,127.87,36.85,0.0539,28.2
5328,0.34,38.56,127.76,36.89,0.0569,29.1
5329,-11.21,41.43,127.55,36.91,0.0537,28.0
5330,-1.79,44.03,127.09,36.95,0.0683,29.3
5331,-13.4,47.23,126.73,36.95,0.0864,28.2
5332,-15.84,49.83,124.39,37.27,0.2115,28.4
5333,-18.07,53.41,123.43,37.4,0.1062,28.7
5334,-21.45,56.46,122.5,37.53,0.0774,28.2
5335,-16.3,60.56,120.83,37.8,0.1234,29.4
5336,-21.76,65.12,119.74,37.99,0.1125,28.3
5337,-18.73,67.37,118.33,38.28,0.1325,28.9
5338,-23.59,70.57,117.48,38.35,0.0947,28.2
5339,-21.98,72.72,116.07,38.49,0.1392,28.4
5340,-24.54,77.09,115.35,38.57,0.0687,29.0
5341,-18.72,76.98,114.05,39.49,0.0921,28.2
5342,-22.01,78.04,113.46,39.52,0.0529,28.4
5343,-27.86,81.78,112.82,39.53,0.0676,27.3
5344,-27.52,84.19,112.29,39.58,0.0545,29.3
5345,-28.03,87.84,111.62,39.67,0.0633,28.5
5346,-29.07,82.32,111.06,39.72,0.0624,28.6
5347,-27.08,84.93,110.68,39.74,0.0391,28.9
5348,-11.27,87.07,110.26,40.06,0.0306,27.8
5349,19.01,92.06,108.98,40.9,0.2629,28.5
5350,20.26,86.05,108.05,41.08,0.217,27.3
5351,7.91,98.04,106.81,41.4,0.2994,28.8
5352,19.69,87.34,105.62,41.3,0.2018,27.7
5353,11.99,89.72,105.11,41.18,0.2323,29.0
5354,7.82,82.79,104.52,41.03,0.2049,28.5
5355,6.18,79.37,103.4,40.88,0.1393,28.8
5356,-1.62,77.06,99.62,43.5,0.3814,29.3
5357,-10.93,74.02,94.75,46.5,0.4799,27.3
5358,-16.09,65.68,92.34,47.94,0.2671,28.3
5359,-14.91,70.57,89.51,49.34,0.3091,27.2
5360,-17.05,72.01,89.48,49.23,0.0278,28.5
5361,-11.84,84.99,89.94,48.86,0.0691,27.8
5362,-10.45,93.13,90.31,48.52,0.0578,28.5
5363,34.44,111.35,92.64,48.03,0.9025,28.7
5364,38.24,120.07,90.78,48.31,0.9657,28.4
5365,35.87,122.54,89.67,48.1,0.7372,29.6
5366,41.28,130.77,85.78,49.29,0.8907,27.7
5367,37.17,145.09,85.47,50.07,0.7948,28.1
5368,34.52,151.65,86.0,50.6,0.8752,27.1
5369,36.02,160.47,83.58,51.27,0.972,28.4
5370,36.76,167.64,82.02,51.5,0.9595,27.8
5371,35.6,176.55,79.54,54.04,0.9572,28.4
5372,34.7,179.26,77.86,55.24,0.7079,28.7
5373,12.19,180.16,82.2,53.72,0.5982,28.0
5374,32.53,185.36,80.27,54.75,0.933,28.5
5375,34.03,189.09,78.77,55.16,0.7291,26.9
5376,33.12,187.91,74.98,57.19,0.8091,28.9
5377,31.15,186.62,73.49,58.41,0.5995,27.9
5378,23.2,187.76,72.06,59.51,0.8769,28.4
5379,19.51,190.04,70.14,60.31,0.8064,28.0
5380,16.68,197.56,67.62,63.44,0.8845,28.3
5381,10.42,201.69,67.22,64.99,0.9364,29.0
5382,5.25,212.92,66.66,66.58,0.9798,27.9
5383,2.84,225.98,65.98,67.96,0.8472,29.5
5384,1.87,234.49,65.36,67.8,0.8744,27.8
5385,-0.34,247.52,64.33,68.6,0.9144,28.4
5386,-1.06,253.13,63.03,69.26,0.7079,27.6
5387,-3.48,266.93,60.85,72.42,0.5774,28.3
5388,-4.59,277.74,58.93,74.61,0.5914,29.0
5389,-1.32,290.14,56.26,78.54,0.7287,28.5
5390,-1.68,296.11,54.6,80.47,0.6618,29.7
5391,-2.73,311.83,53.88,81.94,0.3526,27.5
5392,-4.4,320.44,53.25,82.88,0.2416,28.8
5393,-5.63,336.03,52.55,84.34,0.1991,28.2
5394,-5.65,352.81,52.1,85.64,0.1248,28.4
5395,-4.67,350.87,51.61,86.21,0.1117,29.8
5396,-5.33,360.76,51.33,86.63,0.0588,28.0
5397,-8.89,366.57,51.24,86.76,0.0248,28.2
5398,-13.77,361.99,51.19,86.82,0.009,27.3
5399,-7.41,367.34,51.12,86.81,0.0141,28.7
5400,-6.96,376.62,51.1,86.85,0.004,27.8
5401,2.04,372.83,51.08,86.84,0.0033,28.3
5402,0.83,304.98,61.67,77.44,0.8549,28.0
5403,-1.79,307.68,67.29,70.34,0.853,28.6
5404,-8.09,320.54,70.14,67.66,0.4359,29.1
5405,-8.81,326.85,71.75,65.59,0.4129,27.1
5406,-9.08,332.29,72.36,64.88,0.1915,28.6
5407,0.97,313.35,73.88,64.25,0.3662,27.5
5408,-4.06,326.22,74.02,64.34,0.1329,29.2
5409,-3.37,327.04,73.69,65.31,0.487,28.3
5410,-5.75,336.92,73.8,66.37,0.6118,28.1
5411,-8.17,346.58,73.79,67.19,0.6113,28.0
5412,-8.13,348.1,71.96,69.97,0.4226,28.2
5413,-7.73,354.68,70.51,71.15,0.5092,29.3
5414,-10.82,372.16,67.85,73.05,0.3167,27.7
5415,-6.72,371.69,67.44,73.36,0.059,29.2
5416,-8.36,375.61,66.87,74.05,0.0929,28.2
5417,-7.29,378.31,66.59,74.39,0.0559,28.4
5418,-10.2,375.05,66.39,74.78,0.0368,29.0
5419,-6.98,378.85,66.17,75.09,0.0389,28.0
5420,-2.49,375.37,65.96,75.45,0.0354,28.3
5421,-2.53,367.01,65.62,75.97,0.0769,27.4
5422,-4.92,378.12,64.78,77.05,0.115,28.8
5423,-4.99,380.63,64.61,77.38,0.043,27.6
5424,-1.82,376.07,64.3,77.91,0.0711,28.7
5425,0.6,344.0,64.5,78.31,0.3552,28.1
5426,-1.35,344.96,65.49,78.35,0.5141,28.3
5427,-1.62,353.42,65.91,78.39,0.5578,29.3
5428,-4.42,359.15,67.08,77.9,0.7637,27.7
5429,-7.32,363.59,67.18,77.65,0.2467,29.2
5430,-6.97,365.03,67.11,77.51,0.1864,28.0
5431,-8.36,377.02,67.04,77.36,0.0916,28.7
5432,-10.92,379.94,66.77,77.38,0.0953,28.0
5433,-8.72,380.52,66.27,77.97,0.0894,28.1
5434,-8.3,379.38,66.06,78.19,0.0291,28.9
5435,-9.11,377.18,65.56,78.64,0.0765,27.7
5436,-11.45,376.82,65.45,78.78,0.0176,28.6
5437,-9.32,373.37,64.81,79.33,0.1012,27.0
5438,-6.26,363.31,64.4,79.8,0.0605,29.0
5439,-3.51,356.09,63.62,80.81,0.1354,27.2
5440,-4.72,345.89,63.16,81.47,0.1026,28.3
5441,6.22,293.5,64.54,81.78,0.56,28.0
5442,-3.78,316.9,64.01,82.9,0.1638,28.6
